Recipe Name,Total Time In Mins,URL,Cleaned-Ingredients,Ingredient-count
Vazhaithandu Lemon Rasam Recipe - Banana Stem Lemon Rasam,40,https://www.archanaskitchen.com/vaazaithandu-lemon-rasam-recipe-plantain-stem-lemon-rasam,"tomato,salt,cumin powder (jeera),ginger,arhar dal (split toor dal),coriander (dhania),ghee,mustard seeds,asafoetida (hing),plantain stem,water,cloves garlic,red chilli powder,curd,curry leaves,lemon,cumin seeds (jeera),black pepper powder,coriander powder,turmeric powder",20
Spinach and Banana Smoothie With Chia Seeds Recipe,10,https://www.archanaskitchen.com/spinach-and-banana-smoothie-recipe,"bananas,spinach,badam (almond),chia seeds,coconut milk",5
Recipe Salt Recipe - Moong Dal Upma,50,https://www.archanaskitchen.com/hesarukaalu-upittu-recipe-moong-dal-upma,"cashew nuts,salt,enos fruit salt,ginger,chana dal (bengal gram dal),yellow moong dal (split) minimum,coriander (dhania) leaves,asafoetida (hing),mustard seeds,coconut,green peas (matar),lemon,white urad dal (split),dry red chillies,onion,turmeric powder,green chillies,sunflower oil",18
Ajwain Besan Ka Paratha Recipe (Masala Paratha),40,https://www.archanaskitchen.com/ajwain-besan-ka-paratha-recipe-masala-paratha,"salt,wheat flour,coriander (dhania) leaves,ajwain (carom seeds),red chilli powder,water,gram flour (besan),cumin seeds (jeera),turmeric powder,sunflower oil",10
Nutty Chocolate Banana Smoothie Recipe,10,https://www.archanaskitchen.com/nutty-delight-smoothie-recipe,"bananas,peanut butter,milk,chia seeds nuts,cocoa powder,dates,instant oats (oatmeal)",7
High Protein Soya Idli Recipe,500,https://www.archanaskitchen.com/high-protein-soya-idli-recipe,"salt,soybeans (whole soya dal),idli rice,water,methi seeds (fenugreek seeds),chana dal (bengal gram dal),white urad dal",7
Varutharacha Mutta Curry Recipe,40,https://www.archanaskitchen.com/varutharacha-mutta-curry-recipe,"tomato,ginger,mustard seeds,cardamom (elaichi) podsseeds,coconut,fennel seeds (saunf),curry leaves,cloves garlic,black peppercorns,dry red chillies,onion,cinnamon stick (dalchini),coriander (dhania) seeds,eggs,cloves (laung),sunflower oil",16
Honey Paneer Recipe - Honey Paneer Recipe,65,https://www.archanaskitchen.com/quick-honeyed-paneer-recipe-no-onion-no-garlic-recipe-in-hindi,"tomato,cardamom powder,turmeric powder,ginger,kasuri methi,salt,paneer,milk,red chilli powder,oil,coriander powder,cumin seeds",12
Spicy Sweet Potato Hash Brown Waffles Recipe,45,https://www.archanaskitchen.com/spicy-sweet-potato-hash-brown-waffles-recipe,"salt,cumin powder (jeera),milk,red chilli powder,onion,thyme leaves,black pepper powder,eggs,sweet potato,dried oregano",10
Banana Bread With Chocolate Chips And Walnut Recipe,70,https://www.archanaskitchen.com/banana-bread-with-chocolate-chips-and-walnut-recipe,"baking powder,bananas,sugar,chocolate chips,vanilla,eggs,brown sugar (demerara sugar),walnuts,flour (maida),butter,sunflower oil",11
Rustic Rosemary Garlic Zucchini Bread Recipe,100,https://www.archanaskitchen.com/rustic-rosemary-garlic-zucchini-bread-recipe,"salt,wheat flour,rosemary,sunflower seeds,water the dough,water,dry yeast,sugar,garlic,green zucchini,flour (maida)",11
Puri For Pani Puri Recipe - Golagappa / Puchka Puri Recipe,50,https://www.archanaskitchen.com/puri-for-pani-puri-golgappa-puchka-recipe,"salt,water,sooji (semolina rava),flour (maida),sunflower oil",5
Khamang Kakdi Recipe - Maharashtrian Cucumber Salad,12,https://www.archanaskitchen.com/khamang-kakdi-recipe-maharashtrian-style-cucumber-salad,"peanuts (moongphali) skin,salt,green chilli,coriander (dhania) leaves,coconut,mustard seeds,asafoetida (hing),curd,curry leaves,cucumber,sunflower oil",11
Ajwaini Kache Kele Ki Sabzi Recipe -Plantains Cooked With Caraway Seeds,30,https://www.archanaskitchen.com/ajwaini-kache-kele-ki-sabzi-recipe-plantains-cooked-with-caraway-seeds,"salt,amchur (dry mango powder),coriander (dhania) leaves,ajwain (carom seeds),red chilli powder,cumin seeds (jeera),coriander powder,turmeric powder,banana,sunflower oil",10
Almond Milk Chia Seeds Pudding With Fresh Fruits Recipe,10,https://www.archanaskitchen.com/almond-milk-chia-seeds-pudding-with-fresh-fruits-recipe,"almond milk (badam milk,raisins,vanilla,chia seeds,fruits like strawberries blueberries that are seasonal,walnuts,cinnamon powder (dalchini)",7
Lehsun Amla Chutney Recipe - Garlic Gooseberry Chutney,15,https://www.archanaskitchen.com/lehsun-amla-chutney-recipe-garlic-gooseberry-chutney,"cashew nuts,salt,chana dal (bengal gram dal),coriander (dhania) leaves,mustard seeds,amla (nellikai gooseberry),cloves garlic,pearl onion (sambar onion),white urad dal (split),curry leaves,mint leaves (pudina),green chillies,sunflower oil",13
Jwarichya Lahyancha Chivda Recipe - Maharashtrian Style Popped Jowar Chivda,20,https://www.archanaskitchen.com/jwarichya-lahyancha-chivda-recipe-maharashtrian-style-popped-jowar-chivda,"salt,mustard seeds,asafoetida (hing),jowar seeds popped,red chilli powder,curry leaves,sugar,cumin seeds (jeera),peanuts (moongphali),maharashtrian goda masala,turmeric powder,sunflower oil",12
Aluchi Bhaji - Recipe In Hindi,30,https://www.archanaskitchen.com/aluchi-bhaji-recipe-in-hindi,"turmeric powder,salt,rye,green chilli,asafoetida,jaggery,amchur,peanuts,chana dal,oil,dry coconut,arabic leaves,cumin seeds",13
Mustard Vegetable Curry Recipe,50,https://www.archanaskitchen.com/mustard-vegetable-curry-chef-vikas-khanna-recipe,"salt,vegetable stock,green beans (french beans),red chilli powder,cloves garlic,green peas (matar),carrot ness,onion,cumin seeds (jeera),potato (aloo),coconut milk,dijon mustard,turmeric powder,sunflower oil",14
Shallow Fried Oysters Recipe,35,https://www.archanaskitchen.com/shallow-fried-oysters-recipe,"salt,red chilli powder,turmeric powder,sooji (semolina rava),rice flour,oysters colander,garam masala powder,sunflower oil",8
Cabbage Thoran Recipe,45,https://www.archanaskitchen.com/cabbage-thoran-recipe-in-hindi,"turmeric powder,salt,oilcoconut,onion from the middle,cloves garlic,mustard,curry leaves,white urad dal (split),red chilli,green chillies,cabbage",11
Thandai Nectarine Mini Galette Recipe,75,https://www.archanaskitchen.com/thandai-nectarine-mini-galette-recipe,"cashew nuts,salt,wheat flour,nutmeg powder,pistachios,fennel seeds (saunf),saffron strands,black peppercorns,curd,sugar,badam (almond),poppy seeds,cardamom powder (elaichi),rose,orange nectarine,butter,melon seeds,cinnamon powder (dalchini)",18
Andhra Style Vankaya Kothamira Karam Recipe - Andhra Style Vankaya Kothimeera Karam Recipe,30,https://www.archanaskitchen.com/andhra-style-vankaya-kothimeera-karam-recipe-brinjal-cooked-with-spicy-coriander-mix-recipe-in-hindi,"coriander (dhania) leaves,salt,rye,ginger,eggsplant,dry red chillies,curry leaf,oil,green chillies,cumin seeds,white urad dal",11
Karnataka Style Menthe Kadubu Recipe (Fenugreek Leaves Wheat Dumpling Recipe),35,https://www.archanaskitchen.com/karnataka-style-menthe-kadubu-recipe-fenugreek-leaves-wheat-dumpling-recipe,"salt,wheat flour,mustard seeds,ajwain (carom seeds),methi leaves (fenugreek leaves),red chilli powder,onion,cumin seeds (jeera),turmeric powder,sunflower oil",10
Dragon Chicken Sizzler Recipe,70,https://www.archanaskitchen.com/dragon-chicken-sizzler-recipe,"red chillies,schezwan sauce,carrot,chicken chicken,onion,sunflower oil,salt,corn flour,eggs,asparagus,rice chicken,white pepper powder,french fries,sugar,garlic,teriyaki sauce,baby corn baby corn,button mushrooms,ginger,sunflower oil the chicken,red chilli flakes,tomato ketchup,green bell pepper (capsicum)",23
Decadent Chocolate Truffles Recipe,260,https://www.archanaskitchen.com/decadent-chocolate-truffles-recipe,"heavy whipping cream,dark chocolate,cocoa powder,bitter sweet chocolate,butter,cinnamon powder (dalchini)",6
Mushroom Tikka Masala Recipe (Mushroom & Bell Peppers In Spicy Tomato Gravy),65,https://www.archanaskitchen.com/mushroom-tikka-masala-recipe-mushroom-bell-peppers-in-spicy-tomato-gravy,"tomato,kashmiri red chilli powder,chaat masala powder,onion,cumin seeds (jeera),turmeric powder,garam masala powder kitchen king masala,sunflower oil,salt,sunflower oil ghee,cardamom (elaichi) podsseeds,cloves garlic,garam masala powder,cinnamon powder (dalchini),curd greek yogurt (hung yogurt),lemon,green chillies jalapenos,button mushrooms,kasuri methi (dried fenugreek leaves),cashew nuts,ginger,bay leaf (tej patta),ginger garlic paste,gram flour (besan),green bell pepper (capsicum),cloves (laung)",26
Chicken Korma Recipe - Mughlai Style Chicken Curry,75,https://www.archanaskitchen.com/chicken-korma-recipe-mughlai-style-chicken-curry,"salt,kashmiri red chilli powder,ginger,green chilli,cardamom (elaichi) podsseeds,coriander (dhania) leaves,ajwain (carom seeds),cloves garlic,water,ginger garlic paste,onion,chicken,black pepper powder,curd water,garam masala powder,sunflower oil",16
Cabbage Pachadi Recipe,35,https://www.archanaskitchen.com/cabbage-pachadi-recipe-in-hindi,"salt,white urad dal,water,curry leaves,mustard,chana dal,dry red chillies,oil,asafetida,tamarind paste,green chillies,til oil,cabbage",13
Basil & Cherry Tomato Omelette Recipe,15,https://www.archanaskitchen.com/basil-cherry-tomato-omelette-recipe,"salt,virgin olive oil,basil leaves,black pepper powder,eggs,cherry tomato",6
" Bengali Phool Gobhir Paturi (Recipe In Hindi)",40,https://www.archanaskitchen.com/bengali-phool-gobhir-paturi-recipe-in-hindi,"turmeric powder,potato,salt,cumin seeds black,poppy seeds,oil,green chillies,cabbage",8
Carrot And Coriander Soup Recipe,25,https://www.archanaskitchen.com/carrot-and-coriander-soup-recipe,"salt,coriander (dhania) leaves,cloves garlic,carrot,onion,lemon,ghee butter,black pepper powder,green chilli the middle,coriander (dhania) leaves (with stalks),cloves (laung)",11
Moong Cheese Kachori Recipe,40,https://www.archanaskitchen.com/moong-cheese-kachori-recipe-in-hindi,"salt,wheat flour,mixed herbs,oats,maida ( flour),sweet potato hua,sprouted moong,mozzarella cheese,chilly flax,oil",10
Warm Roasted Beet Salad Recipe - Roz Ka Khana With Figaro Olive Oil,30,https://www.archanaskitchen.com/warm-roasted-beet-salad-recipe-roz-ka-khana-with-figaro-olive-oil,"salt,red wine vinaigrette,basil leaves,virgin olive oil,cloves garlic,jalapenos,onion,feta cheese,beetroots,walnuts",10
Goan Shepeche Polle Recipe,270,https://www.archanaskitchen.com/goan-shepeche-polle-recipe-dill-leaves-pancake,"salt,dill leaves,rice,coconut,jaggery,ghee the pancakes,black urad dal",7
Goan Tendli Bhaji Recipe,25,https://www.archanaskitchen.com/goan-tendli-bhaji-recipe,"salt,mustard seeds,coconut,red chilli powder,tindora (dondakaya kovakkai),curry leaves,onion,cumin seeds (jeera),coriander powder,turmeric powder,sunflower oil",11
Milagu Kozhambu Recipe,40,https://www.archanaskitchen.com/milagu-kozhambu-recipe,"salt,arhar dal (split toor dal),mustard seeds,asafoetida (hing),jaggery,cloves garlic,black peppercorns,pearl onion (sambar onion),curry leaves,coriander (dhania) seeds,gingelly oil,methi seeds (fenugreek seeds),dry red chillies,white urad dal (split),tamarind lemon",15
Pappu Chekkalu Recipe - Andhra Style Spiced Rice Cracker,60,https://www.archanaskitchen.com/pappu-chekkalu-recipe-andhra-style-spiced-rice-cracker,"chana dal (bengal gram dal) min,salt,ginger,curry leaves,peanuts (moongphali),rice flour,green chillies,sunflower oil",8
Peanut Banana Tiger Coconut Broth Recipe (Banana Stem Surri with Fruit Chickpeas Recipe),530,https://www.archanaskitchen.com/kondakadalai-vazhathandu-puli-thengai-kuzhambu-recipe-banana-stem-curry-with-black-chickpeas-recipe,"salt,banana stem skin,tamarind water,coconut,mustard seeds,sesame (gingelly) oil,dry red chilli,curry leaves,white urad dal (split),coriander (dhania) seeds,methi seeds (fenugreek seeds),turmeric powder,kala chana (brown chickpeas)",13
Vegetarian Sushi Recipe,45,https://www.archanaskitchen.com/vegetarian-sushi-recipe,"salt,rice,seaweed sheets,rice vinegar,carrot,avocado,sugar ( preference),cucumber",8
Ragi Murungai Keerai Adai Recipe-Finger Millet Flour & Drumstick Leaves Savory Flatbread,50,https://www.archanaskitchen.com/ragi-drumstick-leaves-adai-finger-millet-flour-drumstick-leaves-savory-flat-bread-recipe,"salt,drumstick leaves (moringamurungai keerai),water,ragi flour (finger millet nagli),onion,cumin seeds (jeera),green chillies,sunflower oil",8
Shrewsbury Cookies Recipe (Butter Cookies),30,https://www.archanaskitchen.com/shrewsbury-cookies-recipe-butter-cookies,"salt,milk,baking soda,sugar,eggs,flour (maida),butter",7
"Beetroot, Aloo & Amaranth Leaves Sabzi Recipe",45,https://www.archanaskitchen.com/beetroot-aloo-amaranth-leaves-subzi-recipe,"salt,mustard oil,mustard seeds,asafoetida (hing),red chilli powder,cloves garlic,onion,cumin seeds (jeera),baby potatoes,green amaranth leaves,coriander powder,beetroot,turmeric powder,green chillies,garam masala powder",15
Calamari Roast Recipe (Kerala Style Squid),45,https://www.archanaskitchen.com/calamari-roast-recipe-kerala-style-squid,"tomato,ginger,mustard seeds,squid (ed ),fennel seeds (saunf),red chilli powder,cloves garlic,black peppercorns,curry leaves,coconut oil,coriander powder,turmeric powder,meat masala",13
Roasted Tomato & Tortellini Soup Recipe,75,https://www.archanaskitchen.com/roasted-tomato-tortellini-soup-recipe,"tomato,salt,wheat flour,vegetable stock,ricotta cheese (or paneer),cloves garlic,virgin olive oil,herbs,sugar,onion,black pepper powder,parmesan cheese shavings,cloves garlic roasting",13
Matar Karanji /Gujiya Recipe (Maharashtrian Deep Fried Savoury Pastry),60,https://www.archanaskitchen.com/matar-karanji-recipe-maharashtrian-deep-fried-savoury-pastry,"salt,ghee,green peas (matar) water off completely,coconut,asafoetida (hing),ajwain (carom seeds),coriander (dhania) leaves,water,mint leaves (pudina),cumin seeds (jeera),lemon,sooji (semolina rava),flour (maida),green chillies,sunflower oil",15
Diabetic Friendly Moong Sprout Cutlet Recipe,30,https://www.archanaskitchen.com/diabetic-friendly-moong-sprout-cutlet-recipe,"green moong sprouts,salt,spring onion greens,ginger,garam masala powder,green chilli,sunflower oil the tikkis,coriander powder,instant oats (oatmeal)",9
Thai Red Curry with Chicken and Brinjal Recipe,35,https://www.archanaskitchen.com/thai-red-curry-with-chicken-and-brinjal-recipe,"salt,vegetable stock water,date syrup,thai red curry paste,brinjal (baingan eggsplant),cloves garlic,chicken bless,basil leaves,broccoli,stalk lemon grass diagny,coconut milk,sunflower oil",12
" No Onion No Garlic Cabbage Kofta Curry",65,https://www.archanaskitchen.com/no-onion-no-garlic-cabbage-kofta-curry-recipe-in-hindi,"turmeric powder,salt,make tomato,garam masala powder,green chilli,cardamom break,yogurt,cumin powder,red chilli powder,masala powder,coriander,oil,bay leaves,coriander (dhania) leaves,tbsp coriander powder,ginger paste,gram flour,cabbage",18
Konkani Style Pathravade/Pathrode Recipe-Colocasia Leaves Snack,50,https://www.archanaskitchen.com/pathravade-recipe-colocasia-leaves-snack,"colocasia leaves (arbi),basmati rice,salt,coconut,jaggery,coriander (dhania) seeds,dry red chillies,cumin seeds (jeera),coconut oil,green moong dal,turmeric powder,chana dal (bengal gram dal),tamarind lemon",13
Rajma Saagwala (Dry Kidney Beans And Spinach Stir Fry) Recipe,35,https://www.archanaskitchen.com/rajma-saagwala-dry-kidney-beans-and-spinach-stir-fry-recipe,"garlic cloves,salt,green chilli,asafoetida (hing),onion,cumin seeds (jeera),rajma (large kidney beans),turmeric powder,spinach leaves (palak),garam masala powder,sunflower oil",11
Pakodi Koora Recipe - Pakodi Koora (Recipe In Hindi),60,https://www.archanaskitchen.com/pakodi-koora-recipes-in-hindi,"turmeric powder,potato,salt,brinjal,red chilli powder,peanuts,curry leaves,ginger garlic paste,coriander,onion,oil,cauliflower,coriander powder,rice flour,coriander seeds,green chillies,large sesame (white),gram flour",18
Beetroot Thoran Recipe,50,https://www.archanaskitchen.com/beetroot-thoran-recipe,"salt,mustard seeds,coconut,red chilli powder,water,curry leaves,white urad dal (split),dry red chillies,coconut oil,coriander powder,beetroot,turmeric powder,green chillies",13
Spinach Wada Recipe (Spinach & Women's Gram Printers),150,https://www.archanaskitchen.com/keerai-vadai-recipe-spinach-bengal-gram-fritters,"salt,ginger,chana dal (bengal gram dal),spinach,cumin seeds (jeera),green chillies,sunflower oil",7
Baingan Ki Lonje Recipe - Uttar Pradesh Style Brinjal Sabzi,40,https://www.archanaskitchen.com/baingan-ki-lonje-recipe-uttar-pradesh-style-brinjal-sabzi,"salt,ginger,ghee,brinjal (baingan eggsplant),cardamom (elaichi) podsseeds,black peppercorns,sugar,dry red chillies,onion,lemon,cinnamon stick (dalchini),cloves (laung)",12
Restaurant Style Phool Cabbage Masala Recipe,40,https://www.archanaskitchen.com/restaurant-style-phool-gobhi-masala-recipe,"tomato,cashew nuts,salt,kashmiri red chilli powder,green chilli,mustard oil,bay leaf (tej patta),ghee,water,ginger garlic paste,onion,cumin seeds (jeera),turmeric powder,cauliflower (gobi) clorets,garam masala powder",15
Ginger Tea Recipe - Adrak Chai Recipe,15,https://www.archanaskitchen.com/adrak-chai-recipe-indian-style-ginger-tea-in-hindi,"ginger,milk,water,sugar,tea leaves",5
